UTC YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs;MoonPhaseDeg;MoonElevDeg;MoonIllum%;SunElevDeg
2020-12-15T11:40:30.000;2020-12-15T04:40:30.000;-6.5;4.94;23.12;1;169.0;-43.618;0.9;-33.266;
2020-12-15T11:45:31.000;2020-12-15T04:45:31.000;-6.5;4.94;23.13;1;168.9;-42.639;0.9;-32.250;
2020-12-15T11:50:31.000;2020-12-15T04:50:31.000;-6.5;4.94;23.14;1;168.9;-41.664;0.9;-31.240;
2020-12-15T11:55:32.000;2020-12-15T04:55:32.000;-6.5;4.94;23.15;1;168.8;-40.686;0.9;-30.227;
2020-12-15T12:00:32.000;2020-12-15T05:00:32.000;-6.5;4.94;23.16;1;168.8;-39.712;1.0;-29.220;
2020-12-15T12:05:32.000;2020-12-15T05:05:32.000;-6.5;4.94;23.16;1;168.7;-38.739;1.0;-28.214;
2020-12-15T12:10:32.000;2020-12-15T05:10:32.000;-6.5;4.94;23.16;1;168.7;-37.766;1.0;-27.211;
2020-12-15T12:15:32.000;2020-12-15T05:15:32.000;-6.5;4.94;23.16;1;168.7;-36.795;1.0;-26.209;
2020-12-15T12:20:33.000;2020-12-15T05:20:33.000;-6.5;4.94;23.16;1;168.6;-35.822;1.0;-25.206;
2020-12-15T12:25:33.000;2020-12-15T05:25:33.000;-6.5;4.94;23.16;1;168.6;-34.853;1.0;-24.209;
2020-12-15T12:30:32.000;2020-12-15T05:30:32.000;-6.5;4.94;23.16;1;168.5;-33.889;1.0;-23.217;
2020-12-15T12:35:32.000;2020-12-15T05:35:32.000;-6.5;4.94;23.16;1;168.5;-32.923;1.0;-22.225;
2020-12-15T12:40:32.000;2020-12-15T05:40:32.000;-6.5;4.94;23.15;1;168.4;-31.959;1.0;-21.235;
2020-12-15T12:45:32.000;2020-12-15T05:45:32.000;-6.5;4.94;23.15;1;168.4;-30.996;1.0;-20.248;
2020-12-15T12:50:32.000;2020-12-15T05:50:32.000;-6.5;4.94;23.16;1;168.3;-30.035;1.0;-19.263;
2020-12-15T12:55:32.000;2020-12-15T05:55:32.000;-6.5;4.94;23.15;1;168.3;-29.076;1.0;-18.282;
2020-12-15T13:00:31.000;2020-12-15T06:00:31.000;-6.8;4.94;23.14;1;168.2;-28.122;1.1;-17.307;
2020-12-15T13:05:29.000;2020-12-15T06:05:29.000;-6.8;4.94;23.09;1;168.2;-27.173;1.1;-16.339;
2020-12-15T13:10:27.000;2020-12-15T06:10:27.000;-6.8;4.94;22.94;1;168.1;-26.226;1.1;-15.374;
2020-12-15T13:15:17.000;2020-12-15T06:15:17.000;-6.8;4.94;22.64;1;168.1;-25.307;1.1;-14.438;
2020-12-15T13:20:14.000;2020-12-15T06:20:14.000;-7.1;4.94;22.11;1;168.0;-24.368;1.1;-13.483;
2020-12-15T13:25:08.000;2020-12-15T06:25:08.000;-7.1;4.94;21.41;1;168.0;-23.440;1.1;-12.541;
2020-12-15T13:30:05.000;2020-12-15T06:30:05.000;-7.1;4.94;20.61;1;168.0;-22.506;1.1;-11.593;
2020-12-15T13:35:05.000;2020-12-15T06:35:05.000;-7.1;4.94;19.73;1;167.9;-21.565;1.1;-10.640;
2020-12-15T13:40:05.000;2020-12-15T06:40:05.000;-7.1;4.94;18.83;1;167.9;-20.627;1.1;-9.691;
2020-12-15T13:45:05.000;2020-12-15T06:45:05.000;-7.5;4.94;17.90;1;167.8;-19.691;1.1;-8.746;
2020-12-15T13:50:05.000;2020-12-15T06:50:05.000;-7.5;4.94;16.84;1;167.8;-18.758;1.1;-7.806;
2020-12-15T13:55:05.000;2020-12-15T06:55:05.000;-7.5;4.94;15.59;1;167.7;-17.829;1.1;-6.871;
2020-12-15T14:00:05.000;2020-12-15T07:00:05.000;-7.5;4.94;14.27;1;167.7;-16.903;1.2;-5.940;
2020-12-15T14:05:05.000;2020-12-15T07:05:05.000;-7.5;4.94;17.16;1;167.6;-15.979;1.2;-5.015;
2020-12-15T14:10:05.000;2020-12-15T07:10:05.000;-7.8;4.94;15.96;1;167.6;-15.060;1.2;-4.094;
2020-12-15T14:15:05.000;2020-12-15T07:15:05.000;-7.5;4.94;14.85;1;167.5;-14.144;1.2;-3.179;
2020-12-15T14:20:05.000;2020-12-15T07:20:05.000;-7.5;4.94;13.92;1;167.5;-13.231;1.2;-2.270;
2020-12-15T14:25:05.000;2020-12-15T07:25:05.000;-7.5;4.94;13.16;1;167.4;-12.322;1.2;-1.366;
2020-12-15T14:30:05.000;2020-12-15T07:30:05.000;-7.5;4.94;12.57;1;167.4;-11.417;1.2;-0.468;
2020-12-15T14:35:05.000;2020-12-15T07:35:05.000;-7.5;4.94;12.12;1;167.3;-10.517;1.2;0.424;
2020-12-15T19:40:05.000;2020-12-15T12:40:05.000;-0.4;4.94;18.79;1;164.5;28.703;1.8;31.206;
2020-12-15T19:45:16.000;2020-12-15T12:45:16.000;-0.0;4.94;20.28;1;164.5;28.914;1.8;31.103;
2020-12-15T19:50:07.000;2020-12-15T12:50:07.000;-0.0;4.94;21.39;1;164.4;29.092;1.8;30.983;
2020-12-15T19:55:05.000;2020-12-15T12:55:05.000;0.3;4.94;19.75;1;164.4;29.254;1.8;30.837;
2020-12-15T20:00:07.000;2020-12-15T13:00:07.000;0.3;4.94;21.07;1;164.3;29.397;1.9;30.666;
2020-12-15T20:05:17.000;2020-12-15T13:05:17.000;1.2;4.94;18.97;1;164.3;29.522;1.9;30.466;
2020-12-15T21:51:00.000;2020-12-15T14:51:00.000;17.4;4.94;24.66;1;163.3;27.139;2.1;21.540;
2020-12-15T21:56:00.000;2020-12-15T14:56:00.000;17.7;4.94;22.14;1;163.3;26.803;2.1;20.922;
2020-12-15T22:00:19.000;2020-12-15T15:00:19.000;17.7;4.94;22.23;1;163.2;26.498;2.1;20.378;
2020-12-15T22:05:19.000;2020-12-15T15:05:19.000;17.7;4.94;22.17;1;163.2;26.128;2.1;19.733;
2020-12-15T22:16:00.000;2020-12-15T15:16:00.000;18.0;4.94;23.41;1;163.1;25.278;2.2;18.311;
2020-12-15T22:20:05.000;2020-12-15T15:20:05.000;17.0;4.94;19.18;1;163.0;24.932;2.2;17.752;
2020-12-15T22:25:05.000;2020-12-15T15:25:05.000;16.4;4.94;19.13;1;163.0;24.493;2.2;17.055;
2020-12-15T22:30:24.000;2020-12-15T15:30:24.000;16.1;4.94;19.13;1;162.9;24.008;2.2;16.301;
2020-12-15T22:35:27.000;2020-12-15T15:35:27.000;15.7;4.94;19.74;1;162.9;23.531;2.2;15.573;
2020-12-15T22:40:21.000;2020-12-15T15:40:21.000;15.4;4.94;19.08;1;162.8;23.053;2.2;14.855;
2020-12-15T22:46:00.000;2020-12-15T15:46:00.000;15.1;4.94;19.08;1;162.8;22.482;2.2;14.014;
2020-12-15T22:50:49.000;2020-12-15T15:50:49.000;14.8;4.94;23.52;1;162.7;21.981;2.3;13.286;
2020-12-15T22:55:22.000;2020-12-15T15:55:22.000;14.5;4.94;22.26;1;162.7;21.495;2.3;12.589;
2020-12-15T23:00:45.000;2020-12-15T16:00:45.000;14.5;4.94;19.13;1;162.7;20.905;2.3;11.754;
2020-12-15T23:06:00.000;2020-12-15T16:06:00.000;14.1;4.94;19.15;1;162.6;20.313;2.3;10.928;
2020-12-16T00:15:05.000;2020-12-15T17:15:05.000;0.3;4.94;12.27;1;162.0;11.269;2.5;-0.789;
2020-12-16T00:20:05.000;2020-12-15T17:20:05.000;-0.4;4.94;12.92;1;161.9;10.536;2.5;-1.689;
2020-12-16T00:25:05.000;2020-12-15T17:25:05.000;-0.7;4.94;13.73;1;161.9;9.794;2.5;-2.595;
2020-12-16T00:30:05.000;2020-12-15T17:30:05.000;-1.3;4.94;14.73;1;161.8;9.042;2.5;-3.507;
2020-12-16T00:35:05.000;2020-12-15T17:35:05.000;-1.3;4.94;12.26;1;161.8;8.283;2.5;-4.424;
2020-12-16T00:40:05.000;2020-12-15T17:40:05.000;-2.0;4.94;13.45;1;161.7;7.515;2.5;-5.346;
2020-12-16T00:45:05.000;2020-12-15T17:45:05.000;-2.3;4.94;14.73;1;161.7;6.738;2.5;-6.273;
2020-12-16T00:50:05.000;2020-12-15T17:50:05.000;-2.6;4.94;16.06;1;161.6;5.955;2.5;-7.206;
2020-12-16T00:55:05.000;2020-12-15T17:55:05.000;-3.3;4.94;17.26;1;161.6;5.163;2.6;-8.143;
2020-12-16T01:00:05.000;2020-12-15T18:00:05.000;-3.6;4.94;18.29;1;161.5;4.364;2.6;-9.085;
2020-12-16T01:05:05.000;2020-12-15T18:05:05.000;-3.9;4.94;19.21;1;161.5;3.558;2.6;-10.031;
2020-12-16T01:10:05.000;2020-12-15T18:10:05.000;-4.2;4.94;20.10;1;161.5;2.745;2.6;-10.981;
2020-12-16T01:15:07.000;2020-12-15T18:15:07.000;-4.2;4.94;20.94;1;161.4;1.919;2.6;-11.942;
2020-12-16T01:20:08.000;2020-12-15T18:20:08.000;-4.6;4.94;21.69;1;161.4;1.090;2.6;-12.904;
2020-12-16T01:25:17.000;2020-12-15T18:25:17.000;-4.9;4.94;22.27;1;161.3;0.232;2.6;-13.895;
2020-12-16T01:30:17.000;2020-12-15T18:30:17.000;-4.9;4.94;22.63;1;161.3;-0.607;2.6;-14.862;
2020-12-16T01:35:23.000;2020-12-15T18:35:23.000;-5.2;4.94;22.81;1;161.2;-1.469;2.7;-15.851;
2020-12-16T01:40:26.000;2020-12-15T18:40:26.000;-5.2;4.94;22.90;1;161.2;-2.329;2.7;-16.834;
2020-12-16T01:45:27.000;2020-12-15T18:45:27.000;-5.5;4.94;22.94;1;161.1;-3.188;2.7;-17.814;
2020-12-16T01:50:28.000;2020-12-15T18:50:28.000;-5.5;4.94;22.96;1;161.1;-4.053;2.7;-18.797;
2020-12-16T01:55:28.000;2020-12-15T18:55:28.000;-5.5;4.94;22.97;1;161.0;-4.921;2.7;-19.780;
2020-12-16T02:00:28.000;2020-12-15T19:00:28.000;-5.8;4.94;22.98;1;161.0;-5.793;2.7;-20.766;
2020-12-16T02:05:29.000;2020-12-15T19:05:29.000;-5.8;4.94;22.99;1;160.9;-6.674;2.7;-21.758;
2020-12-16T02:10:29.000;2020-12-15T19:10:29.000;-5.8;4.94;22.99;1;160.9;-7.556;2.8;-22.749;
2020-12-16T02:15:29.000;2020-12-15T19:15:29.000;-6.2;4.94;22.99;1;160.9;-8.443;2.8;-23.743;
2020-12-16T02:20:29.000;2020-12-15T19:20:29.000;-6.2;4.94;22.99;1;160.8;-9.334;2.8;-24.739;
2020-12-16T02:25:29.000;2020-12-15T19:25:29.000;-6.2;4.94;23.00;1;160.8;-10.230;2.8;-25.737;
2020-12-16T02:30:29.000;2020-12-15T19:30:29.000;-6.5;4.94;23.00;1;160.7;-11.130;2.8;-26.738;
2020-12-16T02:35:29.000;2020-12-15T19:35:29.000;-6.5;4.94;23.01;1;160.7;-12.034;2.8;-27.741;
2020-12-16T02:40:29.000;2020-12-15T19:40:29.000;-6.5;4.94;23.00;1;160.6;-12.942;2.8;-28.746;
2020-12-16T02:45:28.000;2020-12-15T19:45:28.000;-6.5;4.94;22.99;1;160.6;-13.851;2.8;-29.749;
2020-12-16T02:50:28.000;2020-12-15T19:50:28.000;-6.5;4.94;22.99;1;160.5;-14.766;2.9;-30.757;
2020-12-16T02:55:28.000;2020-12-15T19:55:28.000;-6.5;4.94;22.98;1;160.5;-15.686;2.9;-31.767;
2020-12-16T03:00:28.000;2020-12-15T20:00:28.000;-6.8;4.94;22.98;1;160.4;-16.608;2.9;-32.779;
2020-12-16T03:05:28.000;2020-12-15T20:05:28.000;-7.1;4.94;22.98;1;160.4;-17.534;2.9;-33.792;
2020-12-16T03:10:27.000;2020-12-15T20:10:27.000;-7.1;4.94;22.98;1;160.3;-18.460;2.9;-34.802;
2020-12-16T03:15:27.000;2020-12-15T20:15:27.000;-7.5;4.94;22.99;1;160.3;-19.392;2.9;-35.818;
2020-12-16T03:20:28.000;2020-12-15T20:20:28.000;-7.5;4.94;23.00;1;160.3;-20.330;2.9;-36.837;
2020-12-16T03:25:28.000;2020-12-15T20:25:28.000;-7.8;4.94;23.00;1;160.2;-21.269;3.0;-37.854;
2020-12-16T03:30:28.000;2020-12-15T20:30:28.000;-8.1;4.94;23.00;1;160.2;-22.209;3.0;-38.872;
2020-12-16T03:35:27.000;2020-12-15T20:35:27.000;-8.1;4.94;23.00;1;160.1;-23.150;3.0;-39.888;
2020-12-16T03:40:27.000;2020-12-15T20:40:27.000;-8.4;4.94;23.00;1;160.1;-24.096;3.0;-40.907;
2020-12-16T03:45:27.000;2020-12-15T20:45:27.000;-8.4;4.94;23.00;1;160.0;-25.045;3.0;-41.926;
2020-12-16T03:50:27.000;2020-12-15T20:50:27.000;-8.8;4.94;23.00;1;160.0;-25.996;3.0;-42.946;
2020-12-16T03:55:27.000;2020-12-15T20:55:27.000;-8.8;4.94;22.99;1;159.9;-26.949;3.0;-43.965;
2020-12-16T04:00:26.000;2020-12-15T21:00:26.000;-9.1;4.94;22.99;1;159.9;-27.901;3.0;-44.981;
2020-12-16T04:05:26.000;2020-12-15T21:05:26.000;-9.1;4.94;22.99;1;159.8;-28.858;3.1;-46.001;
2020-12-16T04:10:26.000;2020-12-15T21:10:26.000;-9.4;4.94;22.99;1;159.8;-29.818;3.1;-47.019;
2020-12-16T04:15:26.000;2020-12-15T21:15:26.000;-9.4;4.94;22.98;1;159.8;-30.779;3.1;-48.037;
2020-12-16T04:20:25.000;2020-12-15T21:20:25.000;-9.4;4.94;22.98;1;159.7;-31.739;3.1;-49.051;
2020-12-16T04:25:25.000;2020-12-15T21:25:25.000;-9.7;4.94;22.97;1;159.7;-32.704;3.1;-50.067;
2020-12-16T04:30:25.000;2020-12-15T21:30:25.000;-9.7;4.94;22.98;1;159.6;-33.670;3.1;-51.082;
2020-12-16T04:35:25.000;2020-12-15T21:35:25.000;-9.7;4.94;22.98;1;159.6;-34.638;3.1;-52.095;
2020-12-16T04:40:25.000;2020-12-15T21:40:25.000;-9.7;4.94;22.98;1;159.5;-35.608;3.2;-53.107;
2020-12-16T04:45:25.000;2020-12-15T21:45:25.000;-9.7;4.94;22.98;1;159.5;-36.578;3.2;-54.116;
2020-12-16T04:50:25.000;2020-12-15T21:50:25.000;-9.7;4.94;22.97;1;159.4;-37.550;3.2;-55.122;
2020-12-16T04:55:24.000;2020-12-15T21:55:24.000;-10.0;4.94;22.96;1;159.4;-38.520;3.2;-56.123;
2020-12-16T05:00:24.000;2020-12-15T22:00:24.000;-10.0;4.94;22.95;1;159.3;-39.494;3.2;-57.123;
2020-12-16T05:05:24.000;2020-12-15T22:05:24.000;-10.0;4.94;22.94;1;159.3;-40.469;3.2;-58.120;
2020-12-16T05:10:23.000;2020-12-15T22:10:23.000;-10.0;4.94;22.94;1;159.2;-41.441;3.2;-59.109;
2020-12-16T05:15:24.000;2020-12-15T22:15:24.000;-10.0;4.94;22.94;1;159.2;-42.420;3.3;-60.100;
2020-12-16T05:20:23.000;2020-12-15T22:20:23.000;-10.0;4.94;22.94;1;159.2;-43.394;3.3;-61.079;
2020-12-16T05:25:23.000;2020-12-15T22:25:23.000;-10.0;4.94;22.94;1;159.1;-44.371;3.3;-62.055;
2020-12-16T05:30:23.000;2020-12-15T22:30:23.000;-10.0;4.94;22.94;1;159.1;-45.349;3.3;-63.024;
2020-12-16T05:35:23.000;2020-12-15T22:35:23.000;-10.4;4.94;22.93;1;159.0;-46.326;3.3;-63.985;
2020-12-16T05:40:22.000;2020-12-15T22:40:22.000;-10.4;4.94;22.92;1;159.0;-47.301;3.3;-64.935;
2020-12-16T05:45:22.000;2020-12-15T22:45:22.000;-10.4;4.94;22.92;1;158.9;-48.278;3.3;-65.877;
2020-12-16T05:50:22.000;2020-12-15T22:50:22.000;-10.4;4.94;22.92;1;158.9;-49.256;3.4;-66.808;
2020-12-16T05:55:22.000;2020-12-15T22:55:22.000;-10.4;4.94;22.92;1;158.8;-50.232;3.4;-67.726;
2020-12-16T06:00:22.000;2020-12-15T23:00:22.000;-10.4;4.94;22.90;1;158.8;-51.209;3.4;-68.629;
2020-12-16T06:05:21.000;2020-12-15T23:05:21.000;-10.7;4.94;22.89;1;158.7;-52.181;3.4;-69.513;
2020-12-16T06:10:21.000;2020-12-15T23:10:21.000;-10.7;4.94;22.89;1;158.7;-53.155;3.4;-70.380;
2020-12-16T06:15:20.000;2020-12-15T23:15:20.000;-10.7;4.94;22.87;1;158.7;-54.125;3.4;-71.223;
2020-12-16T06:20:20.000;2020-12-15T23:20:20.000;-10.7;4.94;22.86;1;158.6;-55.097;3.4;-72.043;
2020-12-16T06:25:19.000;2020-12-15T23:25:19.000;-10.7;4.94;22.85;1;158.6;-56.064;3.5;-72.832;
2020-12-16T06:30:19.000;2020-12-15T23:30:19.000;-10.7;4.94;22.84;1;158.5;-57.032;3.5;-73.591;
2020-12-16T06:35:19.000;2020-12-15T23:35:19.000;-10.7;4.94;22.82;1;158.5;-57.997;3.5;-74.311;
2020-12-16T06:40:18.000;2020-12-15T23:40:18.000;-11.0;4.94;22.82;1;158.4;-58.957;3.5;-74.986;
2020-12-16T06:45:18.000;2020-12-15T23:45:18.000;-11.0;4.94;22.81;1;158.4;-59.917;3.5;-75.613;
2020-12-16T06:50:17.000;2020-12-15T23:50:17.000;-11.0;4.94;22.79;1;158.3;-60.870;3.5;-76.182;
2020-12-16T06:55:17.000;2020-12-15T23:55:17.000;-11.0;4.94;22.77;1;158.3;-61.822;3.5;-76.689;
2020-12-16T07:00:16.000;2020-12-16T00:00:16.000;-11.0;4.94;22.76;1;158.2;-62.767;3.6;-77.123;
2020-12-16T07:05:16.000;2020-12-16T00:05:16.000;-11.3;4.94;22.75;1;158.2;-63.710;3.6;-77.479;
2020-12-16T07:10:16.000;2020-12-16T00:10:16.000;-11.3;4.94;22.73;1;158.1;-64.647;3.6;-77.749;
2020-12-16T07:15:15.000;2020-12-16T00:15:15.000;-11.3;4.94;22.72;1;158.1;-65.574;3.6;-77.927;
2020-12-16T07:20:15.000;2020-12-16T00:20:15.000;-11.3;4.94;22.71;1;158.1;-66.496;3.6;-78.010;
2020-12-16T07:25:15.000;2020-12-16T00:25:15.000;-11.3;4.94;22.71;1;158.0;-67.410;3.6;-77.994;
2020-12-16T07:30:14.000;2020-12-16T00:30:14.000;-11.3;4.94;22.69;1;158.0;-68.311;3.7;-77.882;
2020-12-16T07:35:25.000;2020-12-16T00:35:25.000;-11.3;4.94;22.66;1;157.9;-69.237;3.7;-77.665;
2020-12-16T07:40:25.000;2020-12-16T00:40:25.000;-11.3;4.94;22.65;1;157.9;-70.117;3.7;-77.364;
2020-12-16T07:45:25.000;2020-12-16T00:45:25.000;-11.3;4.94;22.65;1;157.8;-70.982;3.7;-76.979;
2020-12-16T07:50:25.000;2020-12-16T00:50:25.000;-11.3;4.94;22.65;1;157.8;-71.830;3.7;-76.518;
2020-12-16T07:55:14.000;2020-12-16T00:55:14.000;-11.3;4.94;22.69;1;157.7;-72.628;3.7;-76.009;
2020-12-16T08:00:14.000;2020-12-16T01:00:14.000;-11.3;4.94;22.70;1;157.7;-73.434;3.7;-75.419;
2020-12-16T08:05:14.000;2020-12-16T01:05:14.000;-11.7;4.94;22.71;1;157.6;-74.215;3.8;-74.775;
2020-12-16T08:10:15.000;2020-12-16T01:10:15.000;-11.3;4.94;22.71;1;157.6;-74.967;3.8;-74.081;
2020-12-16T08:15:15.000;2020-12-16T01:15:15.000;-11.3;4.94;22.72;1;157.6;-75.682;3.8;-73.348;
2020-12-16T08:20:15.000;2020-12-16T01:20:15.000;-11.7;4.94;22.73;1;157.5;-76.356;3.8;-72.578;
2020-12-16T08:25:16.000;2020-12-16T01:25:16.000;-11.3;4.94;22.76;1;157.5;-76.985;3.8;-71.774;
2020-12-16T08:30:16.000;2020-12-16T01:30:16.000;-11.3;4.94;22.78;1;157.4;-77.557;3.8;-70.945;
2020-12-16T08:35:17.000;2020-12-16T01:35:17.000;-11.7;4.94;22.81;1;157.4;-78.068;3.8;-70.089;
2020-12-16T08:40:17.000;2020-12-16T01:40:17.000;-11.7;4.94;22.82;1;157.3;-78.507;3.9;-69.215;
2020-12-16T08:45:18.000;2020-12-16T01:45:18.000;-11.3;4.94;22.83;1;157.3;-78.868;3.9;-68.319;
2020-12-16T08:50:18.000;2020-12-16T01:50:18.000;-11.3;4.94;22.84;1;157.2;-79.140;3.9;-67.411;
2020-12-16T08:55:19.000;2020-12-16T01:55:19.000;-11.3;4.94;22.86;1;157.2;-79.319;3.9;-66.485;
2020-12-16T09:00:19.000;2020-12-16T02:00:19.000;-11.3;4.94;22.86;1;157.1;-79.398;3.9;-65.550;
2020-12-16T09:05:19.000;2020-12-16T02:05:19.000;-11.3;4.94;22.86;1;157.1;-79.377;3.9;-64.604;
2020-12-16T09:10:20.000;2020-12-16T02:10:20.000;-11.3;4.94;22.88;1;157.0;-79.255;4.0;-63.645;
2020-12-16T09:15:20.000;2020-12-16T02:15:20.000;-11.3;4.94;22.89;1;157.0;-79.036;4.0;-62.681;
2020-12-16T09:20:21.000;2020-12-16T02:20:21.000;-11.3;4.94;22.91;1;157.0;-78.724;4.0;-61.706;
2020-12-16T09:25:21.000;2020-12-16T02:25:21.000;-11.3;4.94;22.92;1;156.9;-78.330;4.0;-60.728;
2020-12-16T09:30:22.000;2020-12-16T02:30:22.000;-11.3;4.94;22.93;1;156.9;-77.858;4.0;-59.740;
2020-12-16T09:35:22.000;2020-12-16T02:35:22.000;-11.3;4.94;22.94;1;156.8;-77.321;4.0;-58.751;
2020-12-16T09:40:22.000;2020-12-16T02:40:22.000;-11.3;4.94;22.94;1;156.8;-76.724;4.1;-57.757;
2020-12-16T09:45:22.000;2020-12-16T02:45:22.000;-11.0;4.94;22.94;1;156.7;-76.076;4.1;-56.759;
2020-12-16T09:50:23.000;2020-12-16T02:50:23.000;-11.0;4.94;22.96;1;156.7;-75.381;4.1;-55.754;
2020-12-16T09:55:23.000;2020-12-16T02:55:23.000;-11.0;4.94;22.96;1;156.6;-74.651;4.1;-54.749;
2020-12-16T10:00:23.000;2020-12-16T03:00:23.000;-11.0;4.94;22.96;1;156.6;-73.887;4.1;-53.742;
2020-12-16T10:05:23.000;2020-12-16T03:05:23.000;-11.0;4.94;22.97;1;156.5;-73.094;4.1;-52.732;
2020-12-16T10:10:24.000;2020-12-16T03:10:24.000;-11.0;4.94;22.97;1;156.5;-72.274;4.1;-51.717;
2020-12-16T10:15:24.000;2020-12-16T03:15:24.000;-11.0;4.94;22.98;1;156.5;-71.436;4.2;-50.703;
2020-12-16T10:20:25.000;2020-12-16T03:20:25.000;-10.7;4.94;22.99;1;156.4;-70.576;4.2;-49.684;
2020-12-16T10:25:25.000;2020-12-16T03:25:25.000;-10.7;4.94;23.01;1;156.4;-69.703;4.2;-48.668;
2020-12-16T10:30:26.000;2020-12-16T03:30:26.000;-10.7;4.94;23.03;1;156.3;-68.813;4.2;-47.647;
2020-12-16T10:35:27.000;2020-12-16T03:35:27.000;-10.7;4.94;23.05;1;156.3;-67.911;4.2;-46.625;
2020-12-16T10:40:28.000;2020-12-16T03:40:28.000;-10.7;4.94;23.06;1;156.2;-66.998;4.2;-45.603;
2020-12-16T10:45:28.000;2020-12-16T03:45:28.000;-10.7;4.94;23.08;1;156.2;-66.079;4.3;-44.584;
2020-12-16T10:50:29.000;2020-12-16T03:50:29.000;-10.7;4.94;23.09;1;156.1;-65.148;4.3;-43.561;
2020-12-16T10:55:29.000;2020-12-16T03:55:29.000;-10.7;4.94;23.10;1;156.1;-64.214;4.3;-42.541;
2020-12-16T11:00:29.000;2020-12-16T04:00:29.000;-10.7;4.94;23.12;1;156.0;-63.273;4.3;-41.522;
2020-12-16T11:05:30.000;2020-12-16T04:05:30.000;-10.7;4.94;23.14;1;156.0;-62.323;4.3;-40.499;
2020-12-16T11:10:30.000;2020-12-16T04:10:30.000;-10.7;4.94;23.14;1;156.0;-61.371;4.3;-39.481;
2020-12-16T11:15:30.000;2020-12-16T04:15:30.000;-10.7;4.94;23.15;1;155.9;-60.415;4.4;-38.463;
2020-12-16T11:20:31.000;2020-12-16T04:20:31.000;-10.7;4.94;23.15;1;155.9;-59.452;4.4;-37.442;
2020-12-16T11:25:31.000;2020-12-16T04:25:31.000;-11.0;4.94;23.16;1;155.8;-58.489;4.4;-36.425;
2020-12-16T11:30:31.000;2020-12-16T04:30:31.000;-10.7;4.94;23.16;1;155.8;-57.523;4.4;-35.409;
2020-12-16T11:35:31.000;2020-12-16T04:35:31.000;-10.7;4.94;23.16;1;155.7;-56.555;4.4;-34.395;
2020-12-16T11:40:32.000;2020-12-16T04:40:32.000;-10.7;4.94;23.18;1;155.7;-55.580;4.4;-33.378;
2020-12-16T11:45:32.000;2020-12-16T04:45:32.000;-10.7;4.94;23.19;1;155.6;-54.608;4.5;-32.366;
2020-12-16T11:50:33.000;2020-12-16T04:50:33.000;-10.7;4.94;23.20;1;155.6;-53.630;4.5;-31.352;
2020-12-16T11:55:34.000;2020-12-16T04:55:34.000;-10.7;4.94;23.22;1;155.5;-52.651;4.5;-30.339;
2020-12-16T12:00:33.000;2020-12-16T05:00:33.000;-10.7;4.94;23.20;1;155.5;-51.677;4.5;-29.335;
2020-12-16T12:05:33.000;2020-12-16T05:05:33.000;-10.4;4.94;23.20;1;155.5;-50.698;4.5;-28.329;
2020-12-16T12:10:34.000;2020-12-16T05:10:34.000;-10.4;4.94;23.22;1;155.4;-49.716;4.5;-27.322;
2020-12-16T12:15:34.000;2020-12-16T05:15:34.000;-10.4;4.94;23.23;1;155.4;-48.737;4.6;-26.321;
2020-12-16T12:20:35.000;2020-12-16T05:20:35.000;-10.4;4.94;23.24;1;155.3;-47.753;4.6;-25.318;
2020-12-16T12:25:35.000;2020-12-16T05:25:35.000;-10.4;4.94;23.24;1;155.3;-46.773;4.6;-24.320;
2020-12-16T12:30:35.000;2020-12-16T05:30:35.000;-10.4;4.94;23.24;1;155.2;-45.793;4.6;-23.325;
2020-12-16T12:35:35.000;2020-12-16T05:35:35.000;-10.0;4.94;23.24;1;155.2;-44.812;4.6;-22.333;
2020-12-16T12:40:36.000;2020-12-16T05:40:36.000;-10.4;4.94;23.24;1;155.1;-43.829;4.6;-21.340;
2020-12-16T12:45:36.000;2020-12-16T05:45:36.000;-10.0;4.94;23.24;1;155.1;-42.849;4.7;-20.352;
2020-12-16T12:50:35.000;2020-12-16T05:50:35.000;-10.4;4.94;23.24;1;155.0;-41.873;4.7;-19.371;
2020-12-16T12:55:35.000;2020-12-16T05:55:35.000;-10.4;4.94;23.24;1;155.0;-40.894;4.7;-18.390;
2020-12-16T13:00:34.000;2020-12-16T06:00:34.000;-10.4;4.94;23.22;1;155.0;-39.919;4.7;-17.415;
2020-12-16T13:05:32.000;2020-12-16T06:05:32.000;-10.4;4.94;23.16;1;154.9;-38.948;4.7;-16.446;
2020-12-16T13:10:27.000;2020-12-16T06:10:27.000;-10.4;4.94;23.04;1;154.9;-37.987;4.7;-15.491;
2020-12-16T13:15:18.000;2020-12-16T06:15:18.000;-10.4;4.94;22.76;1;154.8;-37.041;4.8;-14.551;
2020-12-16T13:20:15.000;2020-12-16T06:20:15.000;-10.7;4.94;22.26;1;154.8;-36.076;4.8;-13.596;
2020-12-16T13:25:09.000;2020-12-16T06:25:09.000;-10.7;4.94;21.55;1;154.7;-35.122;4.8;-12.654;
2020-12-16T13:30:05.000;2020-12-16T06:30:05.000;-10.7;4.94;20.77;1;154.7;-34.162;4.8;-11.710;
2020-12-16T13:35:05.000;2020-12-16T06:35:05.000;-10.7;4.94;19.91;1;154.6;-33.191;4.8;-10.756;
